기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액
2021,파주시,20,남,546420,9389703199,4456,167076392,17184
2021,파주시,20,여,541277,10707873770,5208,164377265,19783
2021,파주시,30,남,750561,18426460029,7146,359541403,24550
2021,파주시,30,여,961969,24641144709,9806,417914711,25615
2021,파주시,40,남,1101457,29289841004,9150,444555457,26592
2021,파주시,40,여,1362541,35239075312,12187,496621165,25863
2021,파주시,50,남,615575,13003767268,4312,162142833,21125
2021,파주시,50,여,541146,11417254511,4506,144841818,21098
2021,파주시,60,남,198840,4023285333,1599,61419546,20234
2021,파주시,60,여,169688,3763812860,1574,53723760,22181
2021,파주시,70,남,44404,914736311,353,11872194,20600
2021,파주시,70,여,52517,1113718510,482,12924803,21207
2021,파주시,80세 이상,남,11464,220532355,86,2976191,19237
2021,파주시,80세 이상,여,15222,311283328,151,5206948,20450
2021,평택시,10,남,97601,1639084452,,,
2021,평택시,10,여,87440,1618024635,,,
2021,평택시,20,남,643836,11585293718,,,
2021,평택시,20,여,613548,12578386780,,,
2021,평택시,30,남,862456,18969669327,,,
2021,평택시,30,여,1015017,23332670961,,,
2021,평택시,40,남,1187292,29976510249,,,
2021,평택시,40,여,1336334,32416948203,,,
2021,평택시,50,남,698173,15452816000,,,
2021,평택시,50,여,665418,14769006288,,,
2021,평택시,60,남,225713,5112882090,,,
2021,평택시,60,여,239190,5508867345,,,
2021,평택시,70,남,50749,1141875354,,,
2021,평택시,70,여,56003,1280251491,,,
2021,평택시,80이상,남,5820,130643807,,,
2021,평택시,80이상,여,11726,271624812,,,
2021,포천시,10,남,18717,297892953,130,4573618,15916
2021,포천시,10,여,17669,319953155,140,3483595,18108
2021,포천시,20,남,230886,4715086130,1974,103802685,20422
2021,포천시,20,여,161700,3716167475,1734,72719406,22982
2021,포천시,30,남,209534,4974418879,1930,112104040,23740
2021,포천시,30,여,191951,4987036836,2013,86575276,25981
2021,포천시,40,남,264192,6917637578,2160,105897746,26184
2021,포천시,40,여,300238,7932121857,2713,107228474,26419
2021,포천시,50,남,239784,5926056255,2007,105049387,24714
2021,포천시,50,여,207553,5420765113,1874,93274719,26117
2021,포천시,60,남,102332,2697536258,992,55332518,26361
2021,포천시,60,여,81540,2280053245,861,41908298,27962
2021,포천시,70,남,20319,576171705,213,11880786,28356
2021,포천시,70,여,18292,516186866,177,8015967,28219
2021,포천시,80,남,3559,103899251,35,1431455,29193
2021,포천시,80,여,6012,179895104,45,2253180,29923
2021,포천시,전체 (기타포함),전체,2913086,77826672923,26366,1287927653,26716
2021,하남시,10,남,77395,1696163806,,,
2021,하남시,10,여,79138,1933171555,,,
2021,하남시,20,남,414993,7203800439,,,
2021,하남시,20,여,470012,9176721642,,,
2021,하남시,30,남,790448,19756449564,,,
2021,하남시,30,여,1126682,28710251438,,,
2021,하남시,40,남,1173386,34550117925,,,
2021,하남시,40,여,1476992,40195755563,,,
2021,하남시,50,남,530351,13272831107,,,
2021,하남시,50,여,633034,14680031161,,,
2021,하남시,60,남,342357,7874236390,,,
2021,하남시,60,여,426161,9714383189,,,
2021,하남시,70,남,117049,2572838899,,,
2021,하남시,70,여,126994,2724360629,,,
2021,하남시,80,남,15728,327474769,,,
2021,하남시,80,여,21574,435151995,,,
2021,하남시,기타,-,588580,12968430885,,,
2021,하남시,기타,-,6403,145250052,,,
2021,하남시,전체 (기타포함),전체,8417277,2.08E+11,,,
2021,화성시,10,남,255167,5795592817,1501,65973038,22713
2021,화성시,10,여,243679,6085305172,1850,88630054,24973
2021,화성시,20,남,1224387,20715999419,9333,345949309,16919
2021,화성시,20,여,1125048,21718978219,10436,330584168,19305
2021,화성시,30,남,2169073,48217580543,18734,866802167,22230
2021,화성시,30,여,2716835,65032354698,26014,1063044135,23937
2021,화성시,40,남,3119355,84808194723,23862,1145878143,27188
2021,화성시,40,여,3472658,88644315881,30127,1215437194,25526
2021,화성시,50,남,1322681,28902971561,9363,377339775,21852
2021,화성시,50,여,1116416,23546798507,9656,338088548,21091
2021,화성시,60,남,410033,8296674651,3407,130012462,20234
2021,화성시,60,여,392006,8729262930,3950,140353508,22268
2021,화성시,70,남,93924,2016728621,878,36744696,21472
2021,화성시,70,여,94936,2113136980,948,31082093,22259
2021,화성시,80,남,14820,296063119,128,3424209,19977
2021,화성시,80,여,19625,441991314,191,6208072,22522
2021,화성시,기타,-,1245634,29800946270,11553,415381458,23924
